target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0.4854412440020155,-0.6960048929594572,0.46436408292247794,0.5746284480618217,-0.4816825206604966,0.015622422531401932,-0.060978489881966684,-0.39989377448374575,0.3504952967214057,-0.15982984211546902,0.35963102611669634,0.10870377403605241,-0.1455272158989896,-0.10292129693581811,0.14397189525030812,0.3037386924174623,-0.004377073338087185,-0.19758275410499607,-0.020047029775664617,-0.09759653538995183,-0.11158681594077234,-0.026556680461534397,0.4890489139884139,0.03633437785154023,-0.21573670660429425,0.0841746216223039,0.03321287762922412,0.060041200097163856,0.13498388690747204,-0.1099164865411503,0.07490113787025528,0.20245234095763995,0.29435882033629235,0.07136821762602137,0.17988629651230909,-0.004482963537397154,-0.05965680949812522,-0.11617767695933648,0.0033417688265143302,0.26466883975431066,0.1961769581649287,0.005580540602812475,-0.17654189334476297,0.011509736583880591,0.25440899580109433,0.08843202088875016,0.07164368878657953,0.012558920998164495,-0.001555355853616553,-0.12926674378607403,0.007846647555999996,-0.04684093165976377,-0.27615966216848903,0.03951212977569564,-0.05841821380713415,-0.10385891048111762,-0.029122511481751163,-0.04068921328515713,0.14996729498884134,0.1070963684987135,-0.1629698952693591,0.06389319084279514,0.08338198920062334,-0.039636215121083083,0.027551611826519093,-0.12042082485719022,-0.006334864518588436,0.11162397262399291,-0.02323132189420427,0.04582845847875241,-0.11912797105253856,0.20799197712139425,0.12030563952653239,0.05616852417527776,-0.04492951632535872,0.09169051774481171,0.052842011481611835,-0.04931448065548265,0.0557417443902076,0.07050052703077297,0.0833749735762609,0.053634961800841756,0.013291449650179902,-0.12735360444014873,-0.0758009405828834,-0.05749182846683839,0.0065369365324638145,-0.11589593241479385,-0.04678246362537345,-0.009613960618408203,0.19938548088359515,0.012751540510144743,0.039246033681286846,0.06912401616143588,-0.09622958176735091
0.5915037391839728,-0.8900007110803215,0.6030260082048173,0.30490325636068044,-0.2669764954053692,0.019427745037549463,-0.5515838910145786,-0.5257455532578789,0.26227843381318616,0.08334292972667802,0.328088343494005,0.05685660039463607,-0.20324014452218603,-0.007391727233643122,0.0399922461946334,0.14248664439513872,-0.0726112697202746,-0.2341367749431257,-0.05350154754558648,0.04858374987405059,-0.17257542077536575,-0.09030831003237644,0.2897915379687052,0.029901574900154264,-0.38038648534889863,-0.037036270902789055,-0.06634672068301041,0.018828337648780488,0.2978139905056189,0.1535388731849678,0.19326181472696458,0.039640727539713976,0.12716969483029517,0.28690888055190417,-0.007484658343733674,0.12801945657143227,-0.03060990320617838,0.19966513206510153,0.07531839490806336,0.34273882920081683,0.19966489626908332,0.21925414316802658,-0.12469996647454774,0.05415170429552448,0.133850434240281,0.07401788014915638,-0.010010672276479777,-0.03665042209619696,-0.10139471653495018,-0.08225770309183006,-0.014534133515023546,0.07885493355847147,-0.3130349278832302,-0.15622051659229302,0.058318044662245355,-0.013386524375963714,0.07086528854170619,0.0023760872634524905,0.13863395330802747,0.14826822653447755,-0.2767699648600275,0.03438321940751967,-0.054727575869998546,-0.07542422512521467,0.019211999789763443,-0.1497781459914866,-0.03532361874388561,0.021563547535838282,0.060995070826394014,-0.018137751829033433,-0.15450491612482256,0.10892721668271539,-0.0465140154373575,0.04023750690642754,-0.050996351444015764,0.006496274335508823,0.011308105678309838,-0.02185900897697847,0.022185810912294133,0.15074393493684,0.04575549406047165,-0.11390388183423084,-0.040067769024525565,-0.10592949083424309,-0.046224877617884796,0.15696422030183504,-0.002914969232268359,-0.0581292371449882,-0.06393005385517717,-0.010188379679654141,-0.013917338425653427,0.04961048553120187,-0.007786070762884241,0.09744396053611283,-0.04667312874905228
0.5331723288133499,-0.8617339303375005,0.5461190143335576,0.5645160706946942,-0.451745183673653,-0.032959716083513474,-0.20181181732930006,-0.45962873107551006,0.3126701800261991,-0.018815632572709243,0.28128592230936345,0.2174315308984391,-0.334902833201437,-0.03682520564940791,0.06885109891677874,0.1678493576611137,-0.05188108423575632,-0.0500063148049761,-0.015454129649420202,0.07040626598647616,-0.1864090969614219,-0.18805190025249235,0.39113020848599617,0.07552093320494252,-0.3375237313940652,0.1426003067152218,-0.07176248791450417,0.03566943873526423,0.28965432255226137,0.16958532340119956,0.1974991093085457,0.13879872360790882,0.08312591667187401,0.21913596000113153,0.08166864767921538,-0.005639540615485328,0.09283035791027128,0.0245285001062602,0.08062671181711563,0.2501610471342282,0.027505204750035473,-0.051025361320679724,-0.10216614875996123,-0.03770377171736132,0.15999215119731675,0.23452965759306105,-0.042285954259018974,-0.09799329536491089,-0.07142458943356254,-0.05856258331018233,-0.05192032466325288,0.09402173365580302,-0.2216402106149818,-0.03884923094645725,0.11813810001902024,-5.685584477835984e-05,-0.06510407948971861,0.002590540548713577,0.1516471859029821,0.19651839661347337,-0.11811721303386134,0.03182282968816777,0.028273144381777793,-0.12408679853386798,-0.013589667740712763,-0.03505469779011388,-0.08229508945583096,-0.0030252641202673063,0.12161702009366501,-0.08868902833847346,-0.17600084978801578,0.14226821028490008,-0.03749763816724271,0.1095889918477405,-0.1470002517086943,0.0891575823328196,0.016295235887764162,-0.024794540466127182,-0.10723808886414685,0.18552280088735684,0.1017947283456949,-0.024781659844129143,-0.0377157533768692,-0.04883905193003319,-0.12999025524863245,0.16753616058876908,0.015405455117977675,-0.0796665551686072,-0.039713656584445846,-0.042085755658506356,0.028582659945217987,0.0655018591669382,0.02873285860776562,0.08698900331073192,0.10077003276601416
0.4471033480993044,-0.7375198866274748,0.3261808281617271,0.7386556824769844,-0.6406633229466379,0.15391032342110214,0.1134683003453227,-0.5032743943391679,0.3501777392418029,-0.2551846972877281,0.327421432548533,0.1240096971223613,-0.13509339560831157,0.08825947867710507,0.19405192587606518,0.362522986174056,-0.11595390393156212,0.12975807140846232,0.035263584651597346,0.09988316990748553,-0.0706010133461889,-0.2649277699736298,0.5019073059400545,0.0879944091943891,-0.3397091225003138,0.04351684915446945,0.15977050161745818,0.04644685288914263,0.2931949777702296,0.19639798329476835,0.12260764938826,0.3401565841359044,0.056346957831682566,0.03097703178713049,0.14924858351548587,0.017333599397767782,0.09897635573828084,0.2192642909210647,0.07338349949062503,0.09232282598109759,-0.06867754718340809,0.16882866159843715,-0.0942840949061123,-0.12782293128337963,-0.08662831193312602,-0.042862605068808075,-0.1492693971727058,-0.16894338271598897,0.005671158857278195,0.07188036031556565,-0.044112475740614665,0.11046257742071977,-0.1813179996969147,-0.14257211362998032,0.09393041781935692,-0.07331043031715072,-0.10366579759334611,-0.06185434175482162,0.2350857170675484,0.10170697101206162,-0.10077192960097513,-0.014384195449389466,-0.0014365958088896516,-0.10991817399503433,0.11520613530953434,-0.14944797923201134,0.05716372209291088,-0.01852255859604058,0.06675948529270936,0.16087964675862623,-0.07759283915309265,0.23003868180649265,-0.02490966240898626,0.011298867158872204,-0.01973450472405788,0.016867472575558557,0.03711756328273633,0.01947130669217917,-0.00021353195508584495,0.08475420620152542,0.06798851279730492,-0.07252680344793201,0.020436188350537184,-0.017811791099689313,-0.05281328258722118,0.002087345237441869,-0.11533342183363521,-0.08472081258074975,-0.10563423179263429,-0.051438149345368896,0.16354076885742866,0.06885437340841212,0.0491294774569321,0.11496587624983674,0.06489460057017045
0.5075369537488328,-0.8251851430508204,0.4218611801437351,0.35671563175163085,-0.3286685117569006,0.10530999659049296,-0.3869333237645018,-0.567083415236074,0.2514948752611968,-0.22385970842429448,0.33267908966115206,-0.08203645912133446,-0.16442401514642346,0.1550166346108483,0.18727432524890159,0.3588097515810891,-0.028454294264422184,-0.0796796529832819,0.01038385080331691,0.0540782615904197,-0.28141699830125055,-0.12113766976048773,0.407433246555522,-0.10741107511473959,-0.27621546121957363,0.06143794686560847,-0.08717394959299334,0.10771614930771396,0.12968691670394525,0.0015417074032199217,0.2447355399809835,0.2978501314355642,0.2575395150019498,-0.09410660916564664,-0.14976122559260033,-0.04591551168302213,0.26871721747716415,0.19486572946410313,0.1092447947635446,0.18508988257142672,0.1764082862048822,0.10825398440538352,0.06808228807333859,-0.12588420758489938,0.08909851941381203,0.022526610626457996,-0.21869975442189918,-0.334418243664791,0.0406058565129336,0.07901947689507026,-0.06333905631030652,0.04939791648644162,-0.06093154444609165,-0.10030437171298726,0.05170292515431664,-0.11013606008060824,-0.1420786537571553,-0.0954362781499695,0.182218435118635,0.004351532693698693,-0.06944019196888904,0.03575345885750661,-0.15038268872670196,-0.09873998848767994,0.10977647497510504,-0.1381572780202725,-0.04928038906662328,0.05853996445618517,-0.016199073600827202,0.14206442504828298,-0.11033951630101971,0.13833401378395216,0.02538711181554815,-0.005754277052762838,-0.04083109902521433,0.08154348478040264,-0.06674110405268172,0.11549619460285296,-0.1007412671738674,0.1600033776723954,0.018137525309906442,0.010116850162441793,-0.15289939814922615,-0.05258697851097048,-0.009432088904338462,0.035482674732238886,-0.06254251099080485,-0.11871768625504885,-0.1428569597535816,-0.09294494763979594,0.0454868567290247,0.015651830602925666,0.02654483265980871,-0.004177114880681191,0.054032490813697154
0.6706681680666005,-0.8545834179891216,0.4766656838636625,0.29215148657218026,-0.37041911449646936,0.04997809402794528,-0.3194522583321599,-0.5252235121761304,0.29357432907307623,-0.24207030410566088,0.34574043372321994,0.08191900843792031,-0.22586522330110073,0.19097628816025747,0.1979305133424914,0.3092989187110491,-0.08284570648893365,0.027199105477146723,0.0893402069922349,0.11492040870311383,-0.06826534631859045,-0.189652626562152,0.4749307780117051,-0.1146975375795465,-0.19644783830549858,0.20115938759028892,-0.005948160208966307,-0.03209302517973283,0.11245829841553187,0.11122605016760029,0.0901641639629059,0.2710078284284453,0.3977529579802082,-0.13018207426440767,0.1484125662313364,-0.04258733375110292,0.2437709994188183,0.0807761142446487,0.001351192720472338,0.006755077971069778,-0.014029403142835434,-0.01629487285099572,-0.06379317820664247,-0.0907919927967411,0.04793918276177454,0.1164995391047313,-0.15490990700516719,-0.20883879484492193,0.14277744786104396,0.038155430615525975,-0.04619982800076349,0.019348696749488414,-0.07791773568322115,-0.08337366894631543,-0.025227388962978017,-0.04066682486699435,-0.2455129455767141,-0.12790018486687135,0.18008452936881225,0.03204825388231777,-0.10172315171488437,-0.010104688651621641,-0.09266746577074839,-0.09673831468113213,-0.0018040843215011019,-0.02033559860273677,-0.042688354061944364,0.07128177661243891,-0.021739293812013706,0.1054041270339664,-0.11625562366224215,0.1616418557100305,0.06341830974699905,-0.021331532578128174,-0.05510857854971756,0.09295098658357313,-0.03314924973536141,0.0873626216945201,-0.09178199492013847,0.10065356036139256,0.12408180580185349,0.040993694399545526,-0.09897043363837857,-0.05905106198296126,-0.022364923097332113,0.07994362162404463,-0.11887264875879096,-0.04233848331890504,-0.09176050658449023,-0.09952637040839483,0.055084200901542854,0.0023931564553344694,0.0027826926880645322,-0.018865016288006315,0.021532570948540084
0.5644309980993301,-0.8936313736762603,0.34219904924902705,0.4149633140393762,-0.37540944929069364,0.0798994285480841,-0.20139586296767967,-0.5100713026964184,0.2922486584431474,-0.2530932958887772,0.298226455489823,0.011911858696434614,-0.2423820681567365,0.35046776776345956,0.053132839497572984,0.4206423424303226,-0.03454234921373667,0.049770673894931894,0.022021994516134166,0.24374589226071977,-0.26542687475503396,-0.1952577882472659,0.3422210988015595,-0.05003934337828341,-0.4439518967172771,0.2550330572862353,0.09896084616107506,-0.006588889434323596,0.13859178082026846,0.07015716454467932,0.16830348487648203,0.12186727436708557,0.3595961653194744,-0.18100169915781236,-0.0990645858565367,0.0749414350393341,0.2575060112294374,0.08210333019826019,0.04484050087828947,0.04072366186093596,-0.01215276196009021,-0.020562037072313688,-0.07243701748147743,-0.003410882988201177,0.16672263219682437,0.05491695743074591,-0.17956246352790242,-0.20767731487367472,0.014139600361261374,-0.00047630160422412044,0.05491687042150171,0.1049909810356054,-0.11029633970614336,0.023631874682306,-0.04588655134331324,-0.06443245407231264,-0.20444165903127723,0.03836317715946815,0.11430896097286486,0.017672086721858243,-0.07078572145764526,0.06343465765875737,-0.07586687492999068,-0.1611986275098041,0.010861383848244092,-0.04893278936670961,-0.04175357617507479,0.013329698760774675,-0.09004585156745676,0.16292402933911543,-0.0794433680178167,0.13910635905268745,-0.048793902113825824,0.04543618465115942,-0.050035375155135765,0.009223305165023314,0.08514404205161379,0.1184622144558323,-0.0400238147641128,0.011163055646264672,0.027794543183193313,0.01964417363976657,0.0327684684868365,-0.15029298966658305,0.04795892044694499,-0.014566061274933218,-0.1184009941540926,-0.0479472451244656,-0.09736784227508509,-0.045429660828451145,0.12156706276641702,-0.023332081789628582,-0.036075362184267865,-0.02944751405266335,-0.03680345919307279
0.4571304175220021,-0.7943788879861818,0.07347843239901444,0.5420196802255436,-0.6308067693381826,0.20414990819004095,-0.0007007518686069261,-0.5855648103652568,0.3193402706273916,-0.34737576476782,0.24688636557560353,0.03756549464261767,-0.4118114374461958,0.27769614858882885,0.020795611465954104,0.4092062125871947,-0.11346247707612335,-0.0418304705232729,0.029657467048982415,0.18780221261702892,-0.10267538368610808,-0.056357084914990946,0.3346580931596255,-0.12679383855375284,-0.19041763782422164,-0.00926598097197574,-0.0944664388468653,0.04752560759070237,0.17663058154162548,0.30723648889777533,0.025362274216254258,-0.05394712178796867,0.29725967346746723,0.10998282213650411,0.06559627061245864,0.13176825501711942,0.12770311932053194,0.2514623574593721,0.062003712342192895,-0.013383050764997104,-0.11929902367689806,0.05566993241178861,-0.1627149265187123,-0.17551471603274696,0.06993590500363141,0.10916502642913517,-0.03674125791668683,-0.33479399353587197,-0.029772001266785267,0.1132047548415215,0.038332037411631145,-0.018483623626392734,-0.0009864841364793805,-0.07374320868035868,0.1262173025405272,0.04980932127860037,-0.11734529963842805,0.02074297589701536,0.24011475568235532,0.15367441861829018,-0.1478266246668633,0.10381408444091984,0.05013539590452707,-0.07986698522790932,0.1388624253237975,0.02173296768198672,-0.04825533591552031,-0.1145577845052444,-0.03173250429650144,0.04965389326070787,-0.060843067621792826,0.21865979697525825,-0.10787002042067553,0.1249590067197356,0.03850393551959477,-0.004515457486161155,0.09353498356869425,0.025791314379665968,-0.008276261080900148,0.1111292976845695,0.0391720488323392,0.004383745404926002,0.07775937717745451,-0.10333009103550017,-0.05748321496180303,0.022417966274558467,-0.10483833661367141,-0.10151489178450729,-0.11440347215283111,0.044551593002278615,0.11662347308019665,0.058457942819697496,0.0030004766820014876,-0.018293769317119922,0.02671069831229355
0.3648519338921156,-0.7840135056150025,-0.012295149597606633,0.4551051635337668,-0.5499006743283638,0.21830910704052356,-0.20512358974956332,-0.5662175092746675,0.2575997476309616,-0.24649397024853234,0.21638861476597593,-0.01776614848209972,-0.38906143832911655,0.3066965454491451,0.13199342200512373,0.38747288616610465,-0.08220953301928997,-0.13108802309567133,0.04409169927137871,0.08021692806910169,-0.09857678894956298,-0.046427472794936385,0.4349945555190773,-0.21308835958312927,-0.12715286423330888,0.12731710592210294,-0.11348122316515795,-0.017566866622033238,0.18616053683093534,0.21505580002241045,0.01810677447708499,0.10305882082348253,0.26922302630508016,0.002445396374459672,0.07307995680208103,0.08448708084712327,0.1934024729251485,0.09731453007014321,0.15461983873454846,0.03285558532775389,-0.1475311308574366,0.04442877352700621,-0.1702749624781833,-0.2237675593179483,-0.016136919289620768,0.05315014010867571,-0.03137922473890212,-0.17231331020321872,0.05412961374229834,0.027521805824233282,-0.011838441103649172,-0.07933889631281778,0.0029432010034045955,-0.15430775338743788,-0.01476055298520445,-0.007004738033136694,-0.07901356160791263,-0.13753777102131107,0.20471315404497706,0.1318657709064803,-0.148736698752482,0.06027842457803974,-0.08824260310811813,-0.11557449254620801,0.04046532272009772,-0.037724814437882205,-0.015799382492732383,0.048328054346269675,-0.061728971537387954,0.1062900195140668,0.01591049606718142,0.17361231512044367,-0.01928145617061438,0.0882815715115655,0.009902086672143533,0.07893671867889494,0.09429544058111575,0.07426581125966442,-0.06387929684706571,0.021387669891562936,-0.024537261337156408,-0.055913087501064516,-0.005318001116532474,-0.100448421680566,0.018361953744415925,0.011231927170343586,-0.03522483995843931,0.019445422674584843,-0.1174059160816823,-0.07324736967081381,0.016135833002191118,0.05696058522112099,0.05876616483398203,-0.022480945438025226,0.10965241864956418
0.3457075771027214,-0.9308537074174961,0.26931780895897217,-0.027330309056084006,-0.21764282091338424,0.15618509828203983,-0.6980201953640229,-0.62500775080705,0.1976292298208687,-0.17692759354465648,0.2370486631709692,-0.14545094764374814,-0.4034691585329395,0.2246711731631141,0.07949252018184039,0.27738752806979255,-0.05478871077177661,-0.19472097070395533,0.04096139419111314,-0.0024342309948541174,-0.27083093349456633,0.03111122225799271,0.484553229833831,-0.177171285636464,-0.11626233516831018,0.16793281512239347,-0.08076218046549472,0.0729965394894762,0.21041969415847905,0.12735909513627594,-0.032292620829165807,-0.037054719266889025,0.22183662189301806,-0.012688431987286175,0.019459045200898573,-0.012002779104209186,0.16830104587034433,0.0655911937650385,0.16285375114816925,0.04761092372195604,-0.027311495971307498,0.05848722300485127,-0.17315290626172697,-0.28700967119091025,0.03791282449284087,0.04382274650273901,0.025919785517583876,-0.21497733242804043,0.09685033703654594,0.0171456838097768,0.010669008313990305,0.009667349494842936,-0.01407240642913921,-0.07212779851953824,-0.13153711769939028,0.028331632682905103,0.04092821456488111,-0.0851012241670746,0.19220170240937595,0.08758091971644243,-0.12683794774823934,0.053857859213675724,-0.015679682692004013,-0.167699153171905,-0.06287227066113249,-0.01844193888202266,-0.06356912213742388,0.03332823387171413,-0.04711550953273756,0.00030651325163163644,0.014827971117640934,0.07072445934164166,-0.07219005483918993,0.07184883214578855,0.03181739480233649,0.12306216236629726,0.009230100661691103,-0.01674326048713198,-0.11282749231133399,0.1514781691655962,0.0879083566275369,0.0005194538116388836,-0.007529824064878708,-0.09687940263824318,0.004206634993133961,0.06268958082932974,-0.07345135701353737,0.0028156047865392315,-0.1223131891781453,-0.02792396645621558,-0.0639284542603375,0.0057724658196744195,0.03613533224286198,-0.11992618610674634,0.05957699179907714
