0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
1.3830490920554666,4.3210569773564265,-3.8862056116799315,-0.7520869124312576,-5.585620213143585,-2.360309539159545,-2.1972434410318478,-0.9060963838541554,-0.7490206870558491,2.9617435537608574,1.0714636336879688,1.6167205444214878,-1.835171881015391,2.063587048576436,0.9622509567080291,2.003245668274354,2.2592850147873005,0.8900760688855569,0.6913335691282366,-1.1166818140471928,-0.07978568985094367,-0.979846272621842,0.8121151381286031,0.646536233365946,0.6743772559685179,-2.0640807067317843,0.6906291136209982,-1.5932573003334185,-0.15040450696411856,1.8301780163772678,-0.2772828040401397,0.7124769212174502,0.5545819208638146,0.6968758745155031,0.9281250291744556,0.5914642602867111,-1.2227870759893094,-1.3745581081017204,-2.0842098423976094,-0.6445000117295109,-0.3387411984738743,0.45997876311698543,1.5672360118593611,-0.35092156492375337,1.3426107085595447,-0.9439972258389682,1.0548804146424344,1.8420423090377789,-0.29715825677218516,1.1063917333652105,0.4435631857937941,0.2507586216227803,-0.5968743099737055,1.4287897672390144,0.10469408496640514
6.884030394704623,0.8936927960953399,2.0941355399850385,-3.0682590500930393,-4.746281636772024,1.455697424499081,-5.118627022946605,-1.1828596654475996,0.6242314626789681,0.7911773030204027,1.2449637374730853,2.538948743025618,-0.32415934943334174,2.5059779357757144,1.5446254607180914,0.01274327652149709,0.5963650458797256,-0.14590223882006845,0.740811956617674,-2.3214342006723205,-0.8235955256945454,-1.1942231383956121,0.594430987246492,1.1725411218749535,1.1694842572253323,-0.763305252756446,0.4747621170555443,-1.0749895962222034,-0.4875153501570327,0.5752136221603354,0.9434216616869849,0.7786623895235723,-0.5302831170262512,-0.5892578183329936,1.1392939464933685,-0.36155505355604145,-1.4087155721471338,-1.7257443022686991,-1.3933012190364475,-0.42692894635636647,-0.5055149771325035,0.3028882637100608,1.421596340226281,0.9943851279680571,1.3474947817439753,-1.8543865784848659,1.0333598501810728,0.27854519733294,-0.6943433379057788,0.2454771495643013,0.9526005651985763,0.4675637576805452,-0.059243890436156764,0.4802253421601996,0.271938980995521
5.306091984184287,0.8714087552927804,-0.06977052633144193,0.5921366873043229,-2.076059629904162,-2.114777638223206,-4.674062570133441,0.7534297703140432,0.6606189180880835,2.0787453387692447,1.6111733287820658,-0.8629597298497113,-0.6088431310887108,1.4692710516721454,2.316372778456878,0.9165331576817223,0.9062792806698278,0.47420817658736736,0.07434106264867749,-3.399732737156353,-0.21509712083064686,-1.7083250506353433,-0.3432256895042282,-0.910517338503947,-0.6137518140689268,-0.19493981979935707,0.6977126815198843,-1.1255394252066109,-1.3412295870479014,0.7233852920671845,1.637925059998705,0.7673514179016293,-1.0284307025796404,1.0167502892688693,1.363842356557724,0.4165811295936793,0.09384618695354896,-0.6280732477993136,-1.0524803829310576,-0.7105258417334999,-0.4420516799058729,-0.6262864913603426,0.6348196529572291,-0.03354200188158138,0.9842079632809642,-2.595991899877881,0.5052572394128687,0.15843842453148102,0.5776257333576185,0.2849798478791605,0.5884588700673078,-0.5404973833999969,0.1306700448433259,0.571852061241857,0.2969718847040467
3.972853420364878,2.0479702451316215,-1.9500281829530453,0.41466008697845413,-3.4307983075807593,-2.685883038406683,-3.841419816707197,-1.2327114818040439,1.481054901591978,2.8522679756042377,1.7577597073128066,1.6363653545631336,1.1481215204204311,1.5072456914547985,1.042485508753999,-0.08394285895396165,1.1088702826754104,1.906129818873996,1.8517588373808065,-1.8968381735788267,-0.21527075854854114,0.274196584709599,1.1473834322395458,0.04309925750137163,-0.9779394510647912,-2.031932745840239,1.446321537360228,-0.9955325520193284,-0.7755715719742288,0.7325180630098096,0.9583061506970523,-1.3747375037191416,-1.5405667013822069,2.2336763763314185,1.773962390521062,-0.04932824107160908,-0.17378610541623046,-0.6555400411274787,-0.32255842255639416,-0.32085375695196466,-0.7069599984590494,0.5169121950820801,1.4278684435199451,-0.5358528306929801,0.6856156045417854,-3.152277121618316,0.2411104297488849,-0.7877613722511819,1.1444746320180186,1.0300664006404994,0.8772701425272362,0.3634290438234695,0.38644475280512086,0.7230279751781872,0.551347490113514
4.432966757114063,1.393927996995387,0.6008683949011252,-2.5370993399451796,-1.770260712217046,-3.270217442646382,-3.568793287827519,0.6281067736641613,-0.5064066945786232,2.457090905212371,0.23913542523354728,1.8652536272431575,-0.2984129909114298,-1.177572949315688,2.242665612362223,0.8308550814599536,0.22750500449977984,2.3332024063034376,1.4107404791862959,-3.20992463484425,-1.3565285682126254,-0.6165806485452141,-0.13292539061053846,0.2921284157455118,-0.2067080543876273,-1.7002642873265843,0.7275430152516834,0.40048776955109605,-1.5981961609046613,1.3770861260738159,-0.5705423404208164,-1.7507568592087415,0.49603592513264305,1.9652801522436902,0.8358385601475694,1.5605180542272308,-0.5331199503184892,-0.43748857685379766,-0.9822551076122519,-0.26171778173101723,-1.615957905207534,1.7114921289633682,0.8200951849147974,0.5747449706854505,-0.7177761463042132,-1.193621133042299,0.5296000376712772,-0.360733902519622,0.6549092872086091,-0.35004240236444645,0.7420468956249727,0.817612075486204,0.2025691380691442,1.8156299724917553,0.23299421931521025
6.2262422530499695,-1.3001948160731571,2.1753296023086035,-1.9003682403053128,-0.9208615913206327,-1.0802746073147655,-3.3485224607718003,-0.023968873481680673,0.07991781787235398,-0.31473108266121025,-0.27420318060756554,1.5910818260420982,1.3315280258369573,-0.933569973282062,2.353881751718075,-0.7385058610263695,-0.49625896290488225,1.5300576490033488,1.8886556990719428,-2.392787609537622,-0.41883895052324016,-0.8116334858866368,-0.42414495806149677,-0.3001101762979524,0.9364943632007685,0.30794622047963444,1.2861814437330714,1.297663073444925,-1.6078541828725936,2.3852811581472793,1.8306430193048364,-0.3494152803976441,-2.0208673880667303,2.4313939588301454,0.4796892086451264,0.827109394190905,-0.574988926197792,-0.5178022616244347,-2.2211885442326076,-0.6493097109312,1.057869164500163,2.00265462097009,1.2289165794858201,-0.1220123506449616,0.6702100727460488,-1.6838685637006743,-0.25982164685287995,-1.3927648582796603,0.02884237043536289,0.13896645634282087,-0.0891817713286059,-1.0193742184583572,2.0426931347801234,0.6438458804014832,-0.4520263550185605
7.54986829171748,-2.2077224989657647,2.3676938189629406,-1.0539198273215242,-0.735690527845415,-0.37658300993948063,-5.394129879568245,-1.0157220283845023,0.9314405837851952,-0.5061432317954853,2.4392997193297496,3.1379877382128285,2.3705770664751173,-0.07053419635460459,0.20005752112320796,2.1232031283058017,1.9219155384091768,-1.3831050927534716,0.06371688053005274,-2.3172798108676727,0.367437241590934,-0.4999293060586413,0.09308288213090324,0.6471459628473835,-0.32629707427305676,-1.1267238573039942,0.5206650501486577,0.5155347862935354,-0.5017197960651002,-0.3364025053204713,1.7691707240020051,0.9333852142784146,-0.46120230740960744,1.769060223767884,-0.5215917676329147,-0.1638952417037988,-0.10950956099440061,-1.4149677156003801,-0.23463327712003032,-0.9871424290461078,1.0269329399102276,0.9912994146313662,-0.07707239798146703,-0.3628845625928559,-0.4848043952421064,-2.118806992140502,-1.0392978704591285,-0.702852106329882,0.05321775975868494,0.17259720557912145,-0.18555886237706706,-1.9808977447179388,0.4480747581969592,0.46944549278927444,-0.8400237234562488
7.1937197927980785,-2.3000729566976346,-0.6473511029583617,3.091556467110803,-0.7225883784048872,-3.318005806236478,-3.646404096805001,0.0951143911072938,-0.629607739093515,0.7926876446895547,-0.12823732168462762,1.175783376705421,-0.04111270797775947,1.6452790749809503,-0.3941856470821183,0.846948482175617,1.5898963563133077,-0.5733925884946941,0.45213015572691173,-2.6268441648950973,-1.7959112125949848,-0.6668495843697732,-0.39683232975836186,1.138019988482148,-0.593685062510962,-1.976674741992853,0.39933970105614114,0.1990171635821822,-0.6427185393470922,0.23717420847851073,-1.0477135458993678,-1.353324318526781,0.9740607139813069,2.175620059411687,0.3313310964707443,0.4099644703499619,-0.9732670532908424,-2.037153408095628,-1.4079593201802068,-1.4358972096195108,0.5860180320434245,0.44967975073752064,0.17075055008865134,-0.73601760749788,-0.5019824703042114,-2.0905255327966854,0.7161568785167511,-0.7018774607629471,1.2310824936932363,-0.6662690320244794,0.11949811352761766,-0.991949489739828,0.9788635703783377,0.6310215095813028,-1.4451005927970118
3.4298666705104233,4.271494745757645,-5.775898782925753,3.036889766240247,-0.8517123271383545,1.145618465797379,-4.619380873559589,-1.7340645933547092,0.9840144779719168,-0.682895463024101,-0.1393018608029952,2.610876042313261,2.721324706148364,-1.714137801024292,-0.43650329868661475,-0.2752397805488176,1.1408032866462363,0.4049811315078733,1.6363733421640099,-1.5404765807148866,-1.2483779828423889,0.28801233213553556,-1.105815247699662,0.8150310276112571,-0.3936814033620274,-1.0626440351715156,0.32241436751236585,1.3905443042945043,-1.8516469138473257,0.22977753385507804,-0.05272237768667046,-0.15671507436957566,-0.25590944448211717,1.68385833443852,0.4907238164935033,0.835851604746641,-1.4052794414997913,0.056171593283827294,-0.0412458732749254,0.10855226403733971,0.22587860734397996,0.45451032777057504,0.4126997371996534,0.2694871859151521,-0.328012729979351,-1.629862903647757,1.8326240909738905,-0.5215484487112955,0.9245814047404299,-1.3765955287463327,-0.08630885232982395,-0.5567056866671337,0.30457653728073925,2.488295965714986,-0.5604992535313922
-0.2175539747991801,9.366921933730067,-7.567165589773467,3.756101355278608,-1.9816159299538423,4.1316151687244655,-1.3871336103193224,1.1157987098070308,-3.6271079158589483,2.222206251852436,-2.209568918140634,2.184441252230471,0.13580354912831918,-1.2970943577528022,-0.8033676284507627,0.04361616640824006,0.708082842732935,-0.7993023162133325,0.6834547562334556,-3.6050655550241233,-1.480044225678503,-0.7414901221879887,-1.5893644729984433,-0.08962609642704615,0.5130799067993613,1.5083651207041684,0.0874228909187654,0.4872751862902428,-1.863992067894198,-0.04720989632629517,1.5441152033794603,0.1396347408018204,0.14556947281029436,2.258818839663431,0.011326375695482085,1.3652253609127858,-0.8259742551712818,0.8301898889847492,-0.6376856263886612,-0.3302777047786465,0.3175123350733958,-0.10823509409950353,-0.5604130723073601,-0.011235872539034573,0.4976829271609933,-1.5159518372690872,0.5513866352774646,-0.38253145445654047,-0.03920170330985475,-0.8886465558261379,-0.026335823181331472,-1.0722125567401941,-0.3491849871676985,0.49932043341396054,-0.765787905977706
