target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
-0.04462006,1.3830490920554577,4.321056977356427,-3.886205611679943,-0.7520869124312503,-5.5856202131435975,-2.3603095391594975,-2.1972434410318518,-0.9060963838541551,-0.749020687055864,2.961743553760869,1.0714636336879475,1.6167205444212824,-1.8351718810155244,2.063587048576459,0.9622509567080233,2.003245668274365,2.2592850147873005,0.8900760688855573,0.69133356912824,-1.116681814047179,-0.07978568985093537,-0.9798462726218812,0.8121151381285626,0.6465362333659481,0.6743772559685786,-2.0640807067317652,0.690629113620991,-1.5932573003335186,-0.15040450696411103,1.830178016377191,-0.2772828040401777,0.7124769212174791,0.5545819208637525,0.6968758745155431,0.9281250291744392,0.5914642602867638,-1.2227870759894421,-1.3745581081016007,-2.084209842397596,-0.6445000117295232,-0.3387411984737364,0.45997876311701236,1.567236011859393,-0.3509215649236948,1.342610708559563,-0.9439972258389259,1.0548804146424509,1.8420423090377829,-0.2971582567722209,1.1063917333652353,0.4435631857937158,0.25075862162275125,-0.596874309973744,1.4287897672389869,0.10469408496642829,-0.756254821281555,-0.6917688890083042,-0.14747963573980807,-0.5026381215461395,-0.4626061335905271,-0.1274028589736709,-0.485054643939984,0.8913314219984214,-0.6823307524710259,0.7991962168796826,1.2606742914242435,-1.00977016390813,1.364952227862484,-0.5428121532751378,-0.07047742331746741,0.03146707523635005,-1.6328480144255537,-0.3131392782208636,-0.9163402055202564,0.42287180277138836,-0.36463086229570213,0.26514635500089323,0.543308766205669,0.030030939760190865,-1.1528997929865024,-0.5369399356188148,-0.4076959625903299,-0.5774468603263881,-0.2237434926622892,0.07747588562293578,-0.4179044470773467,0.3776262596600012,-0.7502287181711593,-0.6519405702862766,0.015254862840516262,-0.03186502559968634,-1.5129480131152957,0.43645981677906004,-0.9160983936634782,0.2520379555358619
0.16923615,6.884030394704609,0.8936927960953546,2.0941355399850328,-3.068259050093036,-4.746281636772039,1.4556974244991425,-5.118627022946593,-1.1828596654475985,0.624231462678965,0.7911773030204126,1.244963737473095,2.5389487430255873,-0.3241593494335743,2.5059779357757144,1.5446254607180874,0.012743276521492534,0.5963650458797369,-0.1459022388200568,0.7408119566177084,-2.321434200672304,-0.8235955256945265,-1.1942231383956616,0.5944309872464391,1.1725411218749735,1.1694842572253459,-0.7633052527564058,0.4747621170555394,-1.0749895962222518,-0.48751535015702957,0.5752136221602745,0.9434216616869506,0.778662389523566,-0.5302831170263113,-0.5892578183329702,1.1392939464933771,-0.36155505355593404,-1.4087155721472653,-1.7257443022686307,-1.3933012190364256,-0.4269289463563787,-0.5055149771324157,0.30288826371009897,1.4215963402263154,0.9943851279681097,1.3474947817439789,-1.8543865784848097,1.0333598501811176,0.27854519733291727,-0.694343337905797,0.24547714956436434,0.9526005651985534,0.46756375768053515,-0.0592438904361789,0.4802253421601877,0.27193898099555613,-0.2777411641897821,-0.8358400737096927,-0.8874751485597933,0.23863098344838696,0.5237795208697056,-0.010144221668777218,0.3438502856689668,1.1487629979484082,-0.5222395424208852,0.8967079251949538,0.44406675872054135,0.47404845645115323,0.19196431069091435,-0.7436194191794903,-0.22423132440806784,-1.150215752436258,0.5436172888319152,-0.7617427799287448,0.25430017340243377,1.4026577755114968,0.5860911897827764,0.35838414461983586,-0.37259351622161313,-0.27783704371807516,-0.021743712236059965,-0.37477825186814456,0.3311333855909271,-0.7007453596640012,0.3610230151607537,0.44730306779509693,0.6675716819759622,-0.04378002016096092,-0.07629989344827845,-0.30112856138320027,-0.30207699191624027,0.5153694734474256,-0.9371318917952638,0.4576343046292876,-0.1345510759996208,0.22495916385399045
0.19888236,5.306091984184278,0.8714087552927869,-0.06977052633144597,0.5921366873043278,-2.0760596299042016,-2.114777638223157,-4.674062570133453,0.7534297703140472,0.6606189180880676,2.0787453387692723,1.6111733287820373,-0.8629597298497835,-0.6088431310885813,1.4692710516721628,2.3163727784568873,0.9165331576817147,0.9062792806698335,0.47420817658738285,0.07434106264870566,-3.3997327371563366,-0.2150971208306622,-1.708325050635377,-0.34322568950430327,-0.9105173385039214,-0.6137518140689356,-0.19493981979939237,0.6977126815198911,-1.1255394252066797,-1.3412295870478845,0.7233852920671218,1.6379250599986488,0.7673514179015941,-1.0284307025797579,1.0167502892688989,1.363842356557705,0.41658112959373866,0.09384618695345853,-0.6280732477992648,-1.0524803829310507,-0.7105258417335515,-0.44205167990583466,-0.6262864913602916,0.6348196529572617,-0.03354200188153387,0.9842079632810028,-2.5959918998778697,0.5052572394128872,0.15843842453147097,0.5776257333575789,0.28497984787920616,0.5884588700672735,-0.540497383400005,0.13067004484331302,0.5718520612418317,0.29697188470405145,-1.1591688598050365,-0.15246242232939952,-0.6140300372399312,0.3232705729208439,-0.10419529197224293,-0.020437240087691842,-0.5842799280572437,0.8879604179360077,-0.37078411142119955,0.5954082801422688,0.829211115697182,-0.25590074848955263,1.3321448615661258,0.07426943219890718,0.5221376255593263,-1.1055804168509167,0.33699540664535793,-0.6529047963782328,0.11502438436732386,0.2854425523390162,-0.1948337679748995,0.842203600703925,-0.044057166216573705,-0.8276716800649944,0.02105972675748896,-0.10486371401615815,0.08244569732373482,-0.19771525083207306,0.4298992356447778,-0.1278314613718403,0.47107610124034277,0.010453810618026768,-0.183890121963525,-0.2610298068581594,-0.08418365262527179,-0.37236700222608116,-0.8927204494254416,0.4056256659982139,-0.29393111219125195,0.27733756488420247
0.48284945,3.9728534203648715,2.047970245131629,-1.9500281829530528,0.41466008697845885,-3.430798307580801,-2.685883038406639,-3.8414198167072113,-1.2327114818040354,1.4810549015919676,2.852267975604257,1.7577597073127886,1.636365354563251,1.1481215204202786,1.50724569145478,1.042485508753992,-0.08394285895395208,1.108870282675427,1.9061298188740063,1.8517588373808418,-1.8968381735788213,-0.2152707585485402,0.2741965847095522,1.147383432239526,0.04309925750139363,-0.9779394510647272,-2.0319327458402747,1.4463215373602551,-0.9955325520193723,-0.7755715719742321,0.7325180630097725,0.958306150696963,-1.3747375037191978,-1.540566701382246,2.233676376331403,1.7739623905210455,-0.04932824107156472,-0.17378610541627934,-0.6555400411274412,-0.3225584225563839,-0.32085375695198054,-0.7069599984589173,0.5169121950821177,1.4278684435200086,-0.5358528306929531,0.685615604541845,-3.1522771216183156,0.24111042974891467,-0.7877613722511699,1.1444746320179562,1.030066400640584,0.8772701425271666,0.3634290438234572,0.3864447528051008,0.7230279751781885,0.5513474901135375,0.396446278206584,-0.6836534038383109,-0.3158257690688382,-0.189146676721423,-0.18610807447146085,-0.02652276492751758,-1.6471791241826816,0.4394989558008828,-0.338709066138481,1.0031023616114427,0.5948399209421975,-0.12927288246456273,1.385865703464752,0.30888335086487956,-0.2095766110770824,-0.17938772378906304,-0.6820095847147233,0.420291915404234,0.14662721063468645,0.2524788626955645,-0.7937236990470983,-0.4330669246021692,0.19475585159170108,0.06653359601190954,0.45193170264814975,-0.8014153254038885,1.454768299680054,0.509139575292783,-0.165860449261681,0.21643246642751582,0.15477438378803718,-0.40652655747170313,1.0232083700873196,-0.31588169869472293,-0.33278251496004596,-0.5220562273448497,-0.4471892177471959,-0.24079911357612163,-0.16987384736244146,0.16109092459379712
1.37516,4.432966757114056,1.393927996995391,0.6008683949011198,-2.53709933994518,-1.7702607122170813,-3.2702174426463424,-3.568793287827537,0.6281067736641611,-0.5064066945786329,2.4570909052123855,0.239135425233524,1.8652536272431222,-0.2984129909116615,-1.1775729493156852,2.242665612362218,0.8308550814599566,0.2275050044997979,2.3332024063034393,1.4107404791863245,-3.209924634844215,-1.3565285682126285,-0.6165806485452403,-0.1329253906105928,0.2921284157455403,-0.20670805438758627,-1.7002642873266036,0.7275430152517015,0.40048776955103776,-1.598196160904649,1.3770861260738725,-0.5705423404208475,-1.750756859208717,0.4960359251326648,1.965280152243712,0.835838560147528,1.5605180542272412,-0.5331199503185673,-0.4374885768536482,-0.9822551076122573,-0.2617177817310215,-1.6159579052074033,1.7114921289634382,0.8200951849149071,0.5747449706853995,-0.7177761463042216,-1.1936211330423119,0.5296000376712965,-0.36073390251962,0.6549092872085944,-0.35004240236437545,0.7420468956249883,0.8176120754862028,0.20256913806910595,1.8156299724917593,0.23299421931524625,-0.045944790812628325,-0.506536250033779,-0.2168255481263485,1.5001788373053286,-0.45477381457110344,-1.3705696156569993,-0.1691135414743094,-0.09793723926404711,0.7815826695655971,-0.12410148394189097,0.8397917445893973,1.416721422334744,-0.09407664444015622,-1.1935112249440036,-0.0985122073802136,0.12053103883118045,0.5796783761168756,-0.9867568713968575,0.7594889818748903,0.9513559129431464,-0.2595828140805045,-1.0861219569044578,1.4712345271212746,0.4886079881295305,-0.15517556832087878,-0.8743310910180616,0.008707621817411366,-0.36572478390999635,0.34680620544633506,1.3449375552371226,0.6211011071235547,1.0067110618301534,0.8222449610747253,-1.0751059156833347,0.5192392435155231,0.8784292681763157,0.16491789022366693,-0.30414770130719054,0.5148330935740957,-0.0074880080613782506
0.13776687,6.22624225304997,-1.3001948160731462,2.175329602308595,-1.9003682403053122,-0.920861591320662,-1.080274607314734,-3.3485224607718043,-0.023968873481675194,0.07991781787235193,-0.31473108266121463,-0.2742031806075535,1.591081826042258,1.331528025836762,-0.9335699732820867,2.3538817517180743,-0.7385058610263571,-0.4962589629048595,1.5300576490033646,1.8886556990719745,-2.392787609537599,-0.4188389505232479,-0.8116334858866592,-0.42414495806155156,-0.30011017629792663,0.9364943632007502,0.307946220479655,1.2861814437330685,1.2976630734447638,-1.607854182872569,2.385281158147379,1.83064301930475,-0.3494152803977202,-2.020867388066847,2.4313939588301663,0.4796892086450505,0.8271093941908924,-0.5749889261978934,-0.5178022616243428,-2.2211885442325863,-0.6493097109311119,1.0578691645003364,2.0026546209700538,1.2289165794857626,-0.12201235064493508,0.6702100727460999,-1.6838685637006496,-0.25982164685286124,-1.3927648582796712,0.028842370435334424,0.13896645634282262,-0.08918177132862334,-1.0193742184583383,2.0426931347801136,0.6438458804015258,-0.4520263550185388,0.7151408630613433,-0.27371169085238145,-0.5881015466985386,0.8525098977768685,-0.5585378632252115,-0.557579019570262,-0.7914200479415611,-0.04346008100023091,-0.4435494282368213,0.31664708392210794,-0.7253838700805846,-0.16542877700367273,0.8189475006768611,0.044570773256147354,-0.17475503271359172,0.6563041888290145,-0.6181209852621348,0.08880519711517847,0.05948429049534271,0.15747184732550124,0.22771320251207944,0.23479069920189913,0.1714042059958323,0.8604107472435889,-0.41662639116803185,-0.36143027095964175,0.40502313399667,0.07833446750175449,0.7892533792036688,0.8415231211598538,0.03157536982755383,0.19931945676793345,0.7149354174120885,-0.746694545151279,0.024491145666554234,-0.18873512752791424,-0.2497191593716401,0.45237037680870146,-0.6360593752487961,-0.8899535369200505
0.1752663,7.54986829171748,-2.2077224989657553,2.3676938189629326,-1.053919827321523,-0.735690527845444,-0.37658300993944843,-5.394129879568263,-1.015722028384495,0.9314405837851926,-0.5061432317954685,2.4392997193297763,3.1379877382130896,2.3705770664747634,-0.07053419635464935,0.2000575211232052,2.123203128305806,1.9219155384091817,-1.3831050927534694,0.0637168805300771,-2.317279810867672,0.3674372415909178,-0.499929306058653,0.09308288213086614,0.6471459628473818,-0.32629707427301435,-1.1267238573040308,0.5206650501486582,0.5155347862935217,-0.5017197960650949,-0.336402505320424,1.7691707240019479,0.9333852142783939,-0.46120230740973117,1.7690602237679167,-0.5215917676329246,-0.1638952417037315,-0.10950956099450919,-1.4149677156003886,-0.2346332771200048,-0.9871424290460392,1.0269329399103053,0.991299414631345,-0.07707239798151372,-0.362884562592841,-0.48480439524203434,-2.118806992140519,-1.039297870459122,-0.7028521063299119,0.053217759758623064,0.17259720557910488,-0.18555886237708433,-1.9808977447179308,0.4480747581969491,0.4694454927893073,-0.8400237234562544,0.8183878022783053,-0.4472438636173178,0.12784857098680458,0.25816471918800793,0.3569760220324592,-1.958298080360229,-0.659322876112349,0.43800332725584057,0.7255540471182553,1.1047457945902883,-0.1354534666059271,1.045796937280186,0.1978047936745332,-0.18460467379171971,0.15691724183815445,-0.7596318135998258,0.2570931522907833,0.06210609475777174,1.0352000135453665,0.5947494402691069,-0.3947969966274956,0.25024312440675167,0.561998683317947,0.5816181522610488,-0.8039617734963211,-0.921355171282379,-0.38742626006013414,0.24693371489590094,0.09858923818149531,0.6230355774128724,-0.8125824155736976,-0.2892763820031319,0.05135500656353327,-0.7425737066616644,0.08562361657940745,-0.9534165184502875,-0.15207612161566664,0.597250584089822,-0.7862330204708661,-1.352390630355358
-2.3202486,7.193719792798078,-2.300072956697623,-0.6473511029583631,3.0915564671108138,-0.7225883784049221,-3.3180058062364504,-3.64640409680502,0.09511439110729424,-0.6296077390935273,0.7926876446895542,-0.1282373216846336,1.1757833767054295,-0.0411127079778621,1.6452790749809538,-0.39418564708212234,0.8469484821756149,1.5898963563133137,-0.5733925884946868,0.45213015572693116,-2.626844164895071,-1.7959112125949837,-0.6668495843697716,-0.3968323297583979,1.1380199884821727,-0.5936850625109026,-1.976674741992882,0.39933970105615035,0.1990171635821903,-0.6427185393470811,0.2371742084785512,-1.0477135458993785,-1.3533243185267478,0.9740607139813304,2.175620059411699,0.33133109647076114,0.4099644703500397,-0.9732670532909968,-2.037153408095538,-1.4079593201801865,-1.4358972096194915,0.5860180320435208,0.4496797507375319,0.1707505500886393,-0.7360176074978867,-0.5019824703041446,-2.0905255327967236,0.716156878516756,-0.7018774607629417,1.2310824936932057,-0.6662690320244489,0.11949811352763888,-0.9919494897398257,0.9788635703783181,0.6310215095813528,-1.445100592796999,0.803549982491007,-0.36828388686219155,-0.4906273396527017,0.678026695301357,-0.5488767947223783,-1.2252817666252276,-1.1604571610746222,0.6797737411023952,-0.15301154207814535,1.414076523827994,0.4744069061468512,-0.42249328678687387,-0.6081907458796527,0.42707859515527496,0.7078800567318475,-0.2484322015077226,-0.3754835030979914,-0.10419739986926345,0.5310135702134484,-0.3227758103580849,-0.1341377424566938,0.06576415356485094,0.6829590555583358,0.4090784267624256,-1.1951556525858305,-0.7705375850955517,-0.29470805732592975,0.7590241709773662,0.02165210522940131,0.29624066035692104,-0.4030026259529634,-0.623544544604572,0.5090109328536511,0.21814098066945276,-0.5219220783021871,-0.5051066177721004,0.09759302210638418,0.7103820661496625,0.1192839196000693,-1.1111118284076054
-0.57076305,3.4298666705104153,4.271494745757646,-5.775898782925761,3.036889766240252,-0.8517123271383685,1.145618465797416,-4.619380873559583,-1.7340645933546952,0.9840144779719177,-0.6828954630241049,-0.13930186080296883,2.6108760423135644,2.721324706148037,-1.714137801024341,-0.43650329868662374,-0.2752397805488281,1.1408032866462536,0.40498113150787096,1.6363733421640176,-1.540476580714855,-1.2483779828424,0.2880123321355684,-1.1058152476996819,0.8150310276112525,-0.3936814033619817,-1.0626440351715418,0.3224143675123692,1.3905443042944947,-1.8516469138473102,0.22977753385517616,-0.05272237768669863,-0.15671507436958976,-0.2559094444821575,1.6838583344385352,0.49072381649346825,0.8358516047465714,-1.4052794414998253,0.05617159328399524,-0.041245873274922254,0.10855226403735214,0.22587860734402151,0.45451032777056666,0.4126997371996572,0.2694871859151645,-0.32801272997932934,-1.6298629036477716,1.8326240909738951,-0.5215484487113005,0.9245814047404317,-1.376595528746308,-0.08630885232978412,-0.5567056866671274,0.30457653728070017,2.4882959657149897,-0.5604992535313553,-0.9009693637013477,0.2992663667029535,-0.9011484045710353,0.6812095149959526,-0.27585620588871085,-1.2574008445700633,-0.4285295869455022,0.11860723998098777,0.8373403772295942,0.2550902958089353,0.5054556362631222,-0.3465420696367002,0.21842929793153823,0.07235251508803368,1.4818072868224772,-0.2396069407522162,-0.49699594324693247,-0.5240616319513294,-0.7267057866774183,-0.32800553266938987,0.4046655801269286,0.01944888118453085,1.0169874795617038,0.9304294037737603,0.010918298807960355,-0.12442965439858086,-0.4405428439140932,0.4767324848275524,0.6292200346990675,0.19775847681844394,0.09434844736189982,-0.3253982521625892,0.0482878728010172,-1.161412340552813,-0.08883547105601833,0.18889432829511182,-0.7491106713187665,1.4234758372699072,-0.2855523166027026,0.3719220227249018
-0.7135725,-0.21755397479920718,9.36692193373006,-7.567165589773469,3.7561013552786164,-1.9816159299538165,4.131615168724486,-1.3871336103192946,1.1157987098070148,-3.62710791585896,2.222206251852404,-2.209568918140648,2.1844412522304926,0.1358035491280621,-1.297094357752801,-0.8033676284507738,0.043616166408237886,0.7080828427329375,-0.7993023162133249,0.683454756233476,-3.605065555024094,-1.4800442256785307,-0.7414901221879874,-1.589364472998496,-0.08962609642704215,0.513079906799316,1.5083651207041502,0.08742289091876171,0.4872751862902302,-1.8639920678941873,-0.04720989632625372,1.5441152033794405,0.13963474080180643,0.14556947281018964,2.2588188396634914,0.011326375695420188,1.3652253609126614,-0.8259742551712987,0.8301898889849217,-0.6376856263886642,-0.33027770477866286,0.31751233507335686,-0.10823509409950176,-0.5604130723073735,-0.011235872538995351,0.49768292716102425,-1.5159518372690823,0.551386635277478,-0.382531454456558,-0.03920170330986384,-0.8886465558261365,-0.026335823181309843,-1.0722125567401828,-0.3491849871676929,0.49932043341396926,-0.765787905977658,0.8707477045651112,0.15580562956675903,-1.3407190783926435,1.426525535783853,-0.010249217741396423,-1.666988922196785,0.6629836372202718,-1.0747126616887437,-1.044616638022663,0.4532114604365868,0.4917041942967853,-0.01063947944371072,-0.07565158234867328,0.4598644769673875,0.3511191504982115,0.19534117512512944,-1.4953966216617902,-0.5795868703315348,-1.592464529740064,0.8409329690270204,-1.0808487546991672,-1.1839578037343739,0.96162191648978,0.7352958638488585,0.12045546052573457,-0.22532908504090435,-1.096013301302549,-1.1490999088322067,0.6072050795333112,0.1276528162090933,-0.8319156937590684,0.514808046236263,0.6778190668898917,-1.3714116412800643,-0.9503548809088934,-0.10588104397937619,-0.6259832992236769,0.6628036099442184,-0.4704389603349034,-0.13595305982625716
-0.50523806,-0.5939794482527478,5.682230616024307,-1.9635556982284696,-5.1757605405682945,-3.1147266239474014,-1.9037227275519526,0.29495680655363016,1.4319689012868468,-4.156055805925017,0.5250637945180182,2.267589858836772,1.6327945755762316,0.7683611545359678,-0.6712431301667972,0.0880656352481357,0.8145736428727643,1.8749832947179872,-1.025080024424559,1.6291630417475471,-2.5938794385384925,-0.9578431451383204,0.08037067484896496,0.2428478446139316,1.3841807134427666,0.62497635979189,0.88031231519107,0.21381531004601728,-0.4771801000704613,-0.4310174571961442,-0.2557144070025479,1.254859724287033,0.12540624849109053,-0.28839198233349744,0.737808734528413,-1.0847619992589033,1.6838998971717094,-0.7302207244068222,0.3891747290008373,-0.6416925238769838,-0.8137605411322074,0.25708082732064713,0.8034678272171603,0.01029399806421995,-0.3235110719522902,0.13706731044350207,-1.1180744537731078,0.30219734109932983,-0.7556590153368506,0.27726435997671117,-0.19337465440037593,0.2916014482077762,0.059662133142828117,-0.24615907157364741,1.4518156036208039,-0.18915663940850164,-0.4223731056644431,0.8078028680041323,-1.0045917014028827,0.8746336623582275,0.5552177047238547,-0.49166442130460225,-0.8293907765155372,-0.5031411323739903,-0.8848237954190058,0.2161695088440582,0.04825965200865019,-0.05931825174637433,0.16754923466483596,-0.2658549349456099,0.3818917349851997,-0.69442707007875,-0.4782925732003952,-0.8755603550216638,-0.48811670251216355,0.19447062055020806,-1.024450770812762,-1.041758899187081,-0.2311163079438577,0.9287249451341344,0.6357344138731855,0.08483255403736681,-0.8343359563387859,-0.27950581178955425,-0.05810871014773449,-0.28306752936208995,0.5268669620030403,-0.024807021022410225,0.3022614635742085,-1.371241313239232,-1.1500206837951095,-0.2433086825400483,-0.006575443274079733,-0.2934149667086576,0.06626471712455036,-0.9295152489546317
