target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
-0.6688262,2.773037384329119,-3.8532578204475856,3.7549334015079903,-1.827575308657822,0.5250341107244259,-1.036250623819491,-3.268654416978902,-0.06229889866358282,-1.5488791585876776,-1.2398307427646404,-2.362436127171886,0.9155969682807129,2.341168101629684,0.549126932991041,-1.2641414446093342,-0.6485902782223314,0.10741648809096611,-0.9641372101829377,-0.4773396751944796,0.015085604424754973,-0.10102844732667174,-0.4970514566714745,0.5374380577470725,0.5987189400237956,1.8791832753268025,0.7880248545450808,-2.103833914423436,1.6413048779770938,0.42128039916932813,-1.7624653584929317,-0.9568787853430049,0.6851064887205309,-1.0578507084872912,0.2926642356007331,-0.6185024389842513,0.8125229389769918,1.2462486777622452,0.04632517190929259,-0.2038193071952346,-1.0102065529058972,0.3010651594638102,-0.7180240171380536,1.2703865879205136,-0.7615089897920785,0.7936555695982667,-1.1457208853501804,1.437202667030306,-0.2787374394814218,0.39949059126579334,-0.6450849161665319,-0.5062514982229226,0.2853872431020002,-0.7943040879575531,-0.3440806006752733,-1.3384080706751846,-0.4109512767435458
0.015952285,0.9368615522291622,-0.5516155475826683,-2.134193590759139,4.3563754069075955,-1.3267539867345644,-1.1695979784946022,-2.2759637569154196,0.18839207345913647,0.5522590678456251,-0.6765393145894429,-0.9179978050761493,0.023024696872604798,3.054093101696797,2.3726021737063383,-0.9671974574804658,-1.8846202812802684,0.09176985487668783,0.4849758699257805,-0.31806429652273216,0.028202815744365044,0.2693660524905763,-0.1415801506781934,-0.5926162549007457,-0.2224549529314324,1.1380725205105071,0.7432731700899854,-0.5514469300885784,-1.3739778559660225,1.0077825585388163,-2.0528797448393776,-1.47291100380716,0.9274129752807935,-0.16480439663683172,-0.9487720753800606,-0.6307538299538301,1.654523801212937,0.4632459264688109,0.6352071693585147,0.9137704013629582,0.09949036003949133,-0.27377897624365655,-0.3681687654580554,-0.39885115648504293,-0.9403255597569377,0.43885522779298214,-1.4924931279322258,0.909563609947484,-0.4034573624621396,-0.6827390462030862,-0.649047641190352,0.30241627924107783,-1.1964141986066137,-0.7484597296320453,1.5909942574555838,-0.48933964741354014,-0.6160395062286734
0.0128518995,-1.1821751342570688,4.574657755753134,-1.1677711212679676,0.7160978573624426,0.756150220097622,-0.44825365222161917,-2.4610470028085034,-0.5065109263934823,0.05972782756382398,-0.1783931176508862,-1.7378337719392385,0.023750142435201214,1.4038779677517577,0.6656855647893676,-0.6015803702874929,0.532068976267156,0.4483302692402311,-0.5128578817312361,-1.8251245862403427,-0.23330504616550385,-0.0026039697725044495,-0.8603813177968549,1.4131839315122674,0.5099091329969194,0.6872315479854004,1.0355122553831475,-0.16443777219422778,0.45443314614242464,-0.018902446924147397,-1.7768638678859454,-1.9263171527049143,0.08024565312696057,0.439265581626172,0.43577323467350176,-0.3206672038016367,1.300944700373892,0.003998407457059046,0.30682616174883687,-0.7539256492502078,-0.5764034681175327,0.23304253194905503,-0.12933788851473477,-1.7124486568989004,-1.5045969746760997,0.03192804726378064,-1.049642385275008,0.8537536774038234,-0.33393725186009066,0.13112072601300864,0.2301560841033428,0.7798171146796067,-0.4399015808327382,0.38315967486285235,0.9590652893387034,-0.14703498816312807,-0.6452199084265746
0.066955864,-1.1148560012957802,2.6461093321374642,1.26722721763023,-0.9156507674269065,0.06684408504689249,-0.026600610792101975,-3.0555414331362316,-0.9982341981079169,0.8256106919136913,-0.005139363936383028,-1.1308271691115137,-0.9328610107617779,1.2785269241624946,0.5857584776352857,-1.659715503920695,-0.2776250477783216,1.0986718612041715,1.3340276608332542,0.028790074473123463,0.5873765065738563,-0.5085232446437435,-1.7803553605349032,0.9503748833137028,0.0675940424265865,0.20090190845251749,0.0011828563282089886,-1.6114201545203974,0.516030973216621,-0.7810463301829509,-0.16596935630244586,-1.9815448680521495,-0.27069978089288554,-1.9437190895215193,-0.45624959991776887,-0.47433931332601503,0.3007731610574079,0.5888480764055575,1.0555179281492912,-0.11420855126900357,-1.1677397217344831,-0.9293366464747761,-1.2422365537466384,0.6905655637848187,-0.9408865767180647,1.3511148787175755,-0.39022459300591694,0.14348341477168555,-0.2820794328443922,-0.3163335846412809,0.2675556627054807,1.087163711014237,0.7942523390196492,-0.004671437938132807,-0.5722865313058658,-0.6902787103573729,-0.21532968360774202
0.025059644,-1.9377030088322542,4.030607304870344,-0.7958522513543613,0.38840191134663715,1.436329840015618,0.4127002788305902,-3.11419955518887,-0.09219688150676687,0.5480426611416631,-1.1480373735480662,-1.1416333910167913,-0.7186796472572131,0.9671607231767018,1.284322014322737,0.3991290746288861,-0.6762073571358487,0.6984188130770981,-2.5197060532862117,0.828845198457869,0.5847959118712566,0.3832534276832295,-0.9039732705046167,1.9942097734395745,-0.24093355422211757,0.30774066180055903,-0.15865748533747961,-1.1330555330548708,0.41320566464446246,-0.36206385796052276,-0.7070183541108295,-0.7140342594329208,-0.21095158110436157,-0.7984670228881892,-0.8780875796724856,0.0003060781499029228,1.0991282127714388,-0.1206313135719818,0.8658829010984173,-0.5218954237957293,-1.0640027644555503,0.10381352546510086,-0.8679509257621384,-0.34671426752843726,-0.7385319964984439,1.260147706996442,-0.5350189516197458,0.20664763308980041,-0.8783596446610354,-1.0066765485139073,-0.34292407391077057,0.022056001476071434,-0.4652182439597764,-0.3055545575945186,-1.2559583613564531,-0.29976575247598614,-1.388495628863455
0.5600684,-1.5311484092198484,1.3367246658996532,2.100676238258232,-2.293560986008523,-0.38986633420422007,-1.255003955063743,-1.668364636874882,-1.4048409829979587,0.23364241158255583,-1.0413821234975156,-0.936589419910331,0.6400786441217263,0.8562895184096299,-0.17013167150355704,-1.5204432794557918,-0.991041065743401,1.9113937718865506,-1.7399221229094721,0.7124666367788746,-0.16879133573553518,-2.0362717648850572,-0.8744614578914173,0.3245079848759265,0.11004592876663569,0.38842961197919357,0.9937631815530605,-0.1135682097206067,-0.8116225049248939,0.5231193780993412,-0.3748914371237616,-0.6324077570387007,0.3069203194343232,-0.49186370717919164,-0.11289010248975605,0.22754248343918054,0.05467760934384195,0.21159415447030547,2.2145908705465205,-0.6470605380281161,-0.44221272160678016,-0.17277896610825683,0.008876923076581826,-0.019569282937745756,-1.4906836498318223,0.5494460022474335,-1.1299119276786038,0.17489742025048532,-0.15619888390917896,-0.1201244926734409,0.06505889685367756,-0.015034716249311561,0.07669966715656489,-0.12843158059445908,-0.607021588718154,-0.31270554919246335,-0.39313563813434366
-0.28110877,-2.0210845355808993,1.5017195989350156,0.5621180229212313,-1.048637323542991,-0.17500732002695418,-0.7250924049008266,-2.855541284924262,0.0862068289044535,0.6508410517345959,-0.48700747970012187,-0.2813713307196196,-1.1076811916776934,-0.08285774216369211,0.5184074976221941,-0.4917193318865244,-1.4377260942787158,0.46001294196340015,-3.8955262378654156,1.0322523618652524,1.319075595359289,-0.1358511081398654,-1.1657893831183057,0.8778716387529001,-0.1361518164627272,0.8401820998830462,0.8876140651277045,-0.7683890339396511,-0.2054839071056318,-0.41904467959463315,-0.7635350698832295,-1.401509875982435,0.6048756855121928,-0.38376960466807036,0.1625278713924556,0.29100305721175634,0.7289627833986249,-0.24768583738857927,0.6908337968114691,-1.1067781992834256,-0.37499098442063117,1.0984347988587804,0.11831179277104302,-0.2275329859697489,-0.7803028118270294,1.0894984788190034,-1.2824344671930137,0.42671382152820125,0.1833781784020245,-0.32154224837929624,0.5949957376364671,-0.24574295149316988,-0.14476622325175703,-0.5149791940213551,-0.484552944788914,-0.0075222010550543405,-0.31206273272460916
-0.8348315,-2.4709203849842902,0.6706416124178768,-0.27023012548204983,0.1112392161014026,-1.4593023024544731,-0.5432410582589359,-2.4669850587382767,0.7684341622215412,0.7533308878781632,-0.2439318924168639,0.6663670105762515,-0.32209009743432704,0.17895451565710582,0.3986594523282122,-0.9620211361148127,-2.2732288987736053,0.9732136288946143,-2.4780850184221253,0.8032855030945338,0.7900270312046822,-0.24320222366630467,-1.2112818014914981,1.8007942433319997,-0.6346100136443155,0.5607698142862855,0.5212462163817162,0.15620339582382076,-0.6398477266259198,0.7877166218016217,-1.2059702658413634,0.2013918165721738,-0.9195113932510094,0.3636723026087222,-0.3186425645711862,-0.03230118558432323,1.5578614238894246,-0.4594042864335938,1.8587995821175787,-0.5742677155708401,-0.7636865411256499,-0.7356212496896208,-0.8340229682323714,0.4034583828383109,-0.5359736778777794,-0.4138088003482508,-0.9500227668141468,0.2692300983889825,-0.10281087584313175,-0.7906412255128278,-0.054099447671997,0.44282941406763615,0.988476339157884,-0.18316087057893782,-0.11744828833136305,-0.086340951209604,-0.6310328186768798
-0.775766,-2.593504266523793,3.10443188220064,-1.5726644242269976,2.1293155701363085,1.8836900256565552,0.7200295234587429,-3.536977848378032,0.4724021458695633,-0.0633499760449422,-0.38603551462617397,-1.9903961982746157,0.29219780506818177,0.029368466212697595,-0.6252925554349766,0.5497334707535236,1.4410992550560204,-0.26513010335481907,-1.696347285848358,-0.3134045522428138,-0.7530699407663989,-1.9011621567612342,-2.0724304850262465,0.9155119120592728,-0.519774348612039,-0.043603461664601544,1.250018216852087,0.6637164880422234,-0.5824904912448975,0.5031212054902283,-0.6802816642794566,-1.5641419087144814,-0.21957913910211607,0.3591871924976532,-0.5336836221092012,0.2960388141507987,0.6958224513065701,-0.10730165439441464,1.1003312829650012,-1.2288041672608778,-0.00579450244005942,0.11314453395260021,0.14502653072866878,-0.18388715107984951,-0.557735690050086,0.38902866370886235,-0.2804848275698921,0.9721949876164843,-0.4224296300103843,-1.2628865928376891,1.088299546001225,0.6212623812441312,0.6870723807761083,-0.2329617661389044,-0.0923058804851839,-0.5904756040102723,-1.0392313254587036
0.11546517,-3.35905957362526,3.0431615996109533,0.35229578970550635,-0.22006419685447173,-0.22508189037246384,-1.308133773491933,-0.7810242873196831,-0.7094607081964799,1.6789803425711511,-1.0345192675005896,-1.1638633057910535,0.5582933531196379,0.24984997048526122,-0.5574797112130021,-1.348121993154882,0.6144558887882233,-0.2648523757936276,-1.3988534866147884,-1.1287105515362748,-1.2781944575718862,-1.72820572039763,-1.6005788004391364,0.20331607877930574,1.2021348953140982,0.6583869770775787,1.248440785771646,0.18824507296976614,-0.5998775421028498,1.497757176313202,-2.3470057027534574,-0.2755687514121104,-0.43473187432141036,1.3518827600068175,-0.8109114162403658,-0.17351666291385334,0.5744106572804573,-0.4815908603382639,0.11687698964899493,-1.2111758166909736,0.4383823372680806,-0.36773063230625264,0.6087326500268374,-0.34231861234921995,-0.4382515565399449,0.5136012354074134,-0.22605547137130083,0.3991601933480801,-0.29379882646368005,-0.7997535150932908,0.4988526278737776,-0.13913909377446423,0.2585591760290513,-0.8308489664164579,-0.18445296411933843,0.13132087802773715,-1.2882194480235143
